Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana,Torneio_Exato
908,16/11/2020,12,JUVENTUDE,2,SAMP CORREA,3,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
908,16/11/2020,13,FLAMENGO,1,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
908,16/11/2020,14,CUIABA ESPORTE CL,0,AMERICA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
909,23/11/2020,1,INTERNACIONAL,1,FLUMINENSE,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
909,23/11/2020,2,ATLETICO MADRID,1,BARCELONA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,La Liga (Espanha)
909,23/11/2020,3,TOMBENSE,2,BRUSQUE,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
909,23/11/2020,4,FLAMENGO,3,CORITIBA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
909,23/11/2020,5,ATHLETICO,1,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
909,23/11/2020,6,GOIAS,1,PALMEIRAS,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
909,23/11/2020,7,SAO JOSE,0,LONDRINA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
909,23/11/2020,8,VOLTA REDONDA,1,SAO BENTO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
909,23/11/2020,9,SAO PAULO,1,VASCO DA GAMA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
909,23/11/2020,10,CEARA,2,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
909,23/11/2020,11,PAYSANDU,3,FERROVIARIO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
909,23/11/2020,12,BOTAFOGO,1,FORTALEZA,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
909,23/11/2020,13,JACUIPENSE,3,TREZE,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
909,23/11/2020,14,CORINTHIANS,0,GREMIO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
910,30/11/2020,1,BAHIA,1,SAO PAULO,3,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
910,30/11/2020,2,SAO JOSE,2,CRICIUMA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
910,30/11/2020,3,CSA,2,PONTE PRETA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
910,30/11/2020,4,ITUANO,1,YPIRANGA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
910,30/11/2020,5,LONDRINA,2,TOMBENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
910,30/11/2020,6,ATALANTA BERGAMAS,0,VERONA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
910,30/11/2020,7,SANTOS,4,SPORT,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
910,30/11/2020,8,PALMEIRAS,3,ATHLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
910,30/11/2020,9,MANAUS,0,REMO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
910,30/11/2020,10,ATLETICO,0,INTERNACIONAL,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
910,30/11/2020,11,CHELSEA,0,TOTTENHAM,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
910,30/11/2020,12,NAPOLI,4,ROMA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Serie A (Itália)
910,30/11/2020,13,REAL SOCIEDAD,1,VILLARREAL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,La Liga (Espanha)
910,30/11/2020,14,ARSENAL,1,WOLVES,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
911,07/12/2020,1,ATLETICO,2,INTERNACIONAL,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
911,07/12/2020,2,JUVENTUDE,1,CHAPECOENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
911,07/12/2020,3,REMO,0,PAYSANDU,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
911,07/12/2020,4,BOTAFOGO,0,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
911,07/12/2020,5,BAHIA,0,CEARA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
911,07/12/2020,6,FLUMINENSE,3,ATHLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
911,07/12/2020,7,CORITIBA,0,RB BRAGANTINO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
911,07/12/2020,8,CRUZEIRO,4,BRASIL RS,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
911,07/12/2020,9,VERONA,1,CAGLIARI CALCIO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
911,07/12/2020,10,ROMA,0,SASSUOLO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Champions League / Europa League
911,07/12/2020,11,OSASUNA,0,REAL BETIS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
911,07/12/2020,12,SANTOS,2,PALMEIRAS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
911,07/12/2020,13,GREMIO,4,VASCO DA GAMA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
911,07/12/2020,14,FIGUEIRENSE,2,NAUTICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
912,14/12/2020,1,CORINTHIANS,1,SAO PAULO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
912,14/12/2020,2,LAZIO,1,VERONA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
912,14/12/2020,3,RB BRAGANTINO,2,FORTALEZA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
912,14/12/2020,4,ATHLETICO,0,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
912,14/12/2020,5,REAL MADRID,2,ATLETICO MADRID,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,La Liga (Espanha)
912,14/12/2020,6,EVERTON,1,CHELSEA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Premier League (Inglaterra)
912,14/12/2020,7,INTERNACIONAL,2,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
912,14/12/2020,8,CONFIANCA,0,JUVENTUDE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
912,14/12/2020,9,CEARA,1,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
912,14/12/2020,10,FLAMENGO,4,SANTOS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
912,14/12/2020,11,SPORT,1,CORITIBA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
912,14/12/2020,12,BOTAFOGO,1,NAUTICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
912,14/12/2020,13,BRASIL RS,3,GUARANI,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
912,14/12/2020,14,VASCO DA GAMA,1,FLUMINENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
913,21/12/2020,1,FORTALEZA,0,CEARA,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
913,21/12/2020,2,SANTA CRUZ,1,VILA NOVA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
913,21/12/2020,3,CONFIANCA,1,PONTE PRETA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
913,21/12/2020,4,SPORT,1,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
913,21/12/2020,5,INTERNACIONAL,2,PALMEIRAS,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
913,21/12/2020,6,CORITIBA,1,BOTAFOGO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
913,21/12/2020,7,TOTTENHAM,0,LEICESTER,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
913,21/12/2020,8,VASCO DA GAMA,1,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
913,21/12/2020,9,RB BRAGANTINO,0,ATHLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
913,21/12/2020,10,AMERICA,2,CHAPECOENSE,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro (Série B/C/D)
913,21/12/2020,11,ATALANTA BERGAMAS,4,ROMA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Serie A (Itália)
913,21/12/2020,12,REMO,3,PAYSANDU,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B
913,21/12/2020,13,FLAMENGO,4,BAHIA,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
913,21/12/2020,14,YPIRANGA,2,LONDRINA,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
914,28/12/2020,1,FLUMINENSE,1,SAO PAULO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série A
914,28/12/2020,2,MANCHESTER CITY,2,NEW CASTLE,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Champions League / Europa League
914,28/12/2020,3,PAYSANDU,3,LONDRINA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B
914,28/12/2020,4,AMERICA,1,CRB,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
914,28/12/2020,5,GOIAS,1,SPORT,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro (Série B/C/D)
914,28/12/2020,6,ITUANO,1,SANTA CRUZ,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
914,28/12/2020,7,BRUSQUE,0,VILA NOVA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Brasileiro - Série B/C
914,28/12/2020,8,BOTAFOGO,0,CORINTHIANS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
914,28/12/2020,9,BAHIA,1,INTERNACIONAL,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
914,28/12/2020,10,WOLVES,1,TOTTENHAM,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
914,28/12/2020,11,REMO,2,YPIRANGA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série B/C
914,28/12/2020,12,SANTOS,1,CEARA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
914,28/12/2020,13,ATHLETICO,3,VASCO DA GAMA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
914,28/12/2020,14,GREMIO,2,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Brasileiro - Série A
915,11/01/2021,1,SAO PAULO,0,SANTOS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Paulista
915,11/01/2021,2,VILA NOVA,2,SANTA CRUZ,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
915,11/01/2021,3,SPORT,0,PALMEIRAS,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
915,11/01/2021,4,CORITIBA,0,ATHLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
915,11/01/2021,5,FORTALEZA,0,GREMIO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
915,11/01/2021,6,ROMA,2,INTER DE MILAO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Serie A (Itália)
915,11/01/2021,7,ELCHE FC,1,GETAFE,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
915,11/01/2021,8,FLAMENGO,0,CEARA,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
915,11/01/2021,9,JUVENTUS,3,SASSUOLO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Champions League / Europa League
915,11/01/2021,10,REAL VALLADOLID,0,VALENCIA CLUB,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
915,11/01/2021,11,PAYSANDU,0,REMO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
915,11/01/2021,12,ATLETICO,1,BAHIA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
915,11/01/2021,13,LONDRINA,1,YPIRANGA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
915,11/01/2021,14,VASCO DA GAMA,3,BOTAFOGO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Carioca
916,18/01/2021,1,LIVERPOOL,0,MANCHESTER UNITED,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
916,18/01/2021,2,CSA,1,AVAI,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
916,18/01/2021,3,REMO,0,LONDRINA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
916,18/01/2021,4,FLUMINENSE,1,SPORT,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
916,18/01/2021,5,JUVENTUDE,1,CRUZEIRO,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
916,18/01/2021,6,VASCO DA GAMA,0,CORITIBA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
916,18/01/2021,7,OESTE,0,CONFIANCA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
916,18/01/2021,8,ATHLETICO,1,SAO PAULO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
916,18/01/2021,9,PONTE PRETA,2,NAUTICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
916,18/01/2021,10,VITORIA,0,CHAPECOENSE,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
916,18/01/2021,11,INTER DE MILAO,2,JUVENTUS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Serie A (Itália)
916,18/01/2021,12,ITUANO,0,VILA NOVA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
916,18/01/2021,13,ATLETICO,3,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Mineiro
916,18/01/2021,14,CEARA,1,RB BRAGANTINO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,1,INTERNACIONAL,2,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Gaúcho
917,25/01/2021,2,CONFIANCA,0,AMERICA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
917,25/01/2021,3,MONACO,3,MARSEILLE,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
917,25/01/2021,4,AVAI,2,GUARANI,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
917,25/01/2021,5,VASCO DA GAMA,3,ATLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
917,25/01/2021,6,SAO PAULO,1,CORITIBA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
917,25/01/2021,7,ATHLETICO,2,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,8,CEARA,2,PALMEIRAS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,9,CRUZEIRO,0,NAUTICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,10,SPORT,2,BAHIA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,11,ATLETICO,2,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,12,PONTE PRETA,3,CRB,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
917,25/01/2021,13,FLUMINENSE,2,BOTAFOGO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonato Carioca
917,25/01/2021,14,MANCHESTER UNITED,3,LIVERPOOL,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
918,01/02/2021,1,PALMEIRAS,1,SANTOS,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonato Paulista
918,01/02/2021,2,REMO,2,VILA NOVA,3,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
918,01/02/2021,3,VILLARREAL,1,REAL SOCIEDAD,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,La Liga (Espanha)
918,01/02/2021,4,SPEZIA CALCIO,0,UDINESE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,5,ATALANTA BERGAMAS,1,LAZIO,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,6,WEST HAM,1,LIVERPOOL,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
918,01/02/2021,7,CORITIBA,1,GREMIO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,8,VASCO DA GAMA,0,BAHIA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,9,ATLETICO,2,SAO PAULO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,10,ATLETICO,2,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,11,INTERNACIONAL,2,RB BRAGANTINO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,12,CEARA,0,ATHLETICO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,13,FLUMINENSE,3,GOIAS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
918,01/02/2021,14,FLORESTA,0,MIRASSOL,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
919,08/02/2021,1,JUVENTUS,2,ROMA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Serie A (Itália)
919,08/02/2021,2,MIRASSOL,1,FLORESTA,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
919,08/02/2021,3,LENS/FRA,0,RENNES,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
919,08/02/2021,4,BAHIA,3,GOIAS,3,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
919,08/02/2021,5,ATLETICO,1,SANTOS,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
919,08/02/2021,6,BENEVENTO,1,SAMPDORIA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
919,08/02/2021,7,WOLVES,0,LEICESTER,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
919,08/02/2021,8,OLYMPIQUE DE NICE,3,ANGERS SPORTING,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
919,08/02/2021,9,ATHLETIC BILBAO,1,VALENCIA CLUB,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
919,08/02/2021,10,SPORTING C BRAGA,2,FC PORTO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
919,08/02/2021,11,LIVERPOOL,1,MANCHESTER CITY,4,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
919,08/02/2021,12,OSASUNA,2,EIBAR,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
919,08/02/2021,13,MARSEILLE,0,PSG,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Ligue 1 (França)
919,08/02/2021,14,RB BRAGANTINO,1,FLAMENGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,1,ATLETICO,1,BAHIA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
920,17/02/2021,2,SOUTHAMPTON,1,WOLVES,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,3,ARSENAL,4,LEEDS UNITED,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Champions League / Europa League
920,17/02/2021,4,SAMPDORIA,2,FIORENTINA,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,5,FLAMENGO,2,CORINTHIANS,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,6,VILLARREAL,1,REAL BETIS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,La Liga (Espanha)
920,17/02/2021,7,VASCO DA GAMA,0,INTERNACIONAL,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,8,PALMEIRAS,3,FORTALEZA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,9,ATHLETICO,2,ATLETICO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,10,GREMIO,1,SAO PAULO,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
920,17/02/2021,11,CEARA,1,FLUMINENSE,3,PRINCIPAL - FUTEBOL MASCULINO,Segunda-feira,Campeonatos Estaduais
920,17/02/2021,12,SPORT,0,RB BRAGANTINO,0,PRINCIPAL - FUTEBOL MASCULINO,Segunda-feira,Campeonatos Estaduais
920,17/02/2021,13,RB LEIPZIG,0,LIVERPOOL,2,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Champions League / Europa League
920,17/02/2021,14,BARCELONA,1,PSG,4,PRINCIPAL - FUTEBOL MASCULINO,Terça-feira,Champions League / Europa League
921,22/02/2021,1,REAL VALLADOLID,0,REAL MADRID,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Champions League / Europa League
921,22/02/2021,2,CORITIBA,0,CEARA,2,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
921,22/02/2021,3,FORTALEZA,0,BAHIA,4,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
921,22/02/2021,4,SASSUOLO,1,BOLOGNA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
921,22/02/2021,5,MILAN,0,INTER DE MILAO,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Serie A (Itália)
921,22/02/2021,6,ARSENAL,0,MANCHESTER CITY,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Premier League (Inglaterra)
921,22/02/2021,7,ATALANTA BERGAMAS,4,NAPOLI,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Serie A (Itália)
921,22/02/2021,8,ATHLETIC BILBAO,1,VILLARREAL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,La Liga (Espanha)
921,22/02/2021,9,FLAMENGO,2,INTERNACIONAL,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
921,22/02/2021,10,CORINTHIANS,0,VASCO DA GAMA,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
921,22/02/2021,11,SPORT,2,ATLETICO,3,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
921,22/02/2021,12,SANTOS,1,FLUMINENSE,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
921,22/02/2021,13,GREMIO,1,ATHLETICO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
921,22/02/2021,14,GOIAS,0,RB BRAGANTINO,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
922,01/03/2021,1,VITORIA,2,SANTA CRUZ,0,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
922,01/03/2021,2,VERONA,1,JUVENTUS,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Champions League / Europa League
922,01/03/2021,3,NOVORIZONTINO,1,PONTE PRETA,1,PRINCIPAL - FUTEBOL MASCULINO,Sábado,Campeonatos Estaduais
922,01/03/2021,4,RB BRAGANTINO,0,CORINTHIANS,0,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
922,01/03/2021,5,SANTO ANDRE,2,SANTOS,2,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
922,01/03/2021,6,SAO PAULO,1,BOTAFOGO,1,PRINCIPAL - FUTEBOL MASCULINO,Domingo,Campeonatos Estaduais
