Concurso,Data,Jogo_Num,Mandante,Gols_Mandante,Visitante,Gols_Visitante,Campeonato,Dia_Semana
578,07/10/2013,6,FIGUEIRENSE,1,ATLETICO,1,,Sábado
578,07/10/2013,7,SAO CAETANO,3,PAYSANDU,1,,Sábado
578,07/10/2013,8,SAO PAULO,3,VITORIA,2,,Sábado
578,07/10/2013,9,PORTUGUESA,3,SANTOS,0,,Domingo
578,07/10/2013,10,BAHIA,1,PONTE PRETA,1,,Domingo
578,07/10/2013,11,ATHLETICO,2,CORITIBA,1,,Domingo
578,07/10/2013,12,NAUTICO,1,CRUZEIRO,4,,Domingo
578,07/10/2013,13,GOIAS,1,CRICIUMA,1,,Domingo
578,07/10/2013,14,ATLETICO,0,CORINTHIANS,0,,Domingo
579,14/10/2013,1,BOTAFOGO,2,FLAMENGO,1,,Domingo
579,14/10/2013,2,SAO PAULO,0,CORINTHIANS,0,,Domingo
579,14/10/2013,3,FLUMINENSE,1,GREMIO,1,,Sábado
579,14/10/2013,4,FORTALEZA,2,SAMPAIO CORREA,2,,Domingo
579,14/10/2013,5,TREZE,1,SANTA CRUZ,0,,Domingo
579,14/10/2013,6,AMERICA,2,ATLETICO,1,,Sábado
579,14/10/2013,7,SAO CAETANO,0,FIGUEIRENSE,2,,Sábado
579,14/10/2013,8,SANTOS,2,PONTE PRETA,1,,Sábado
579,14/10/2013,9,INTERNACIONAL,4,NAUTICO,1,,Domingo
579,14/10/2013,10,ATHLETICO,1,PORTUGUESA,0,,Domingo
579,14/10/2013,11,GOIAS,3,BAHIA,1,,Domingo
579,14/10/2013,12,CRICIUMA,3,VASCO DA GAMA,2,,Domingo
579,14/10/2013,13,VITORIA,2,CORITIBA,1,,Sábado
579,14/10/2013,14,ATLETICO,1,CRUZEIRO,0,,Domingo
580,21/10/2013,1,BOTAFOGO,2,VASCO DA GAMA,2,,Domingo
580,21/10/2013,2,ATLETICO,1,FLAMENGO,0,,Domingo
580,21/10/2013,3,BAHIA,0,SAO PAULO,1,,Domingo
580,21/10/2013,4,BRAGANTINO,0,PALMEIRAS,2,,Sábado
580,21/10/2013,5,FIGUEIRENSE,0,JOINVILLE,1,,Sábado
580,21/10/2013,6,CHAPECOENSE,0,SPORT,0,,Sábado
580,21/10/2013,7,SAO CAETANO,2,ICASA,1,,Sábado
580,21/10/2013,8,NAUTICO,1,SANTOS,5,,Sábado
580,21/10/2013,9,FLUMINENSE,1,PONTE PRETA,1,,Sábado
580,21/10/2013,10,CORINTHIANS,1,CRICIUMA,0,,Sábado
580,21/10/2013,11,PORTUGUESA,1,VITORIA,1,,Domingo
580,21/10/2013,12,GOIAS,3,ATHLETICO,0,,Domingo
580,21/10/2013,13,CORITIBA,2,CRUZEIRO,1,,Domingo
580,21/10/2013,14,INTERNACIONAL,2,GREMIO,2,,Domingo
581,28/10/2013,1,CORINTHIANS,1,SANTOS,1,,Domingo
581,28/10/2013,2,BOTAFOGO,1,ATLETICO,0,,Sábado
581,28/10/2013,3,BAHIA,1,ATHLETICO,1,,Domingo
581,28/10/2013,4,PALMEIRAS,0,SAO  CAETANO,0,,Sábado
581,28/10/2013,5,AMERICA,1,CEARA,0,,Sábado
581,28/10/2013,6,JOINVILLE,1,PARANA,0,,Sábado
581,28/10/2013,7,VILA NOVA,2,TREZE,0,,Domingo
581,28/10/2013,8,CRUZEIRO,5,CRICIUMA,3,,Sábado
581,28/10/2013,9,PORTUGUESA,0,FLAMENGO,0,,Domingo
581,28/10/2013,10,PONTE PRETA,2,VASCO DA GAMA,1,,Domingo
581,28/10/2013,11,NAUTICO,0,GOIAS,2,,Domingo
581,28/10/2013,12,FLUMINENSE,2,VITORIA,3,,Domingo
581,28/10/2013,13,CORITIBA,4,GREMIO,0,,Domingo
581,28/10/2013,14,INTERNACIONAL,2,SAO PAULO,3,,Domingo
582,04/11/2013,1,FLAMENGO,1,FLUMINENSE,0,,Domingo
582,04/11/2013,2,SANTOS,0,CRUZEIRO,1,,Domingo
582,04/11/2013,3,VASCO DA GAMA,2,CORITIBA,1,,Sábado
582,04/11/2013,4,AVAI,0,FIGUEIRENSE,4,,Domingo
582,04/11/2013,5,ABC,3,AMERICA,3,,Sábado
582,04/11/2013,6,PARANA,1,PALMEIRAS,1,,Sábado
582,04/11/2013,7,SPORT,3,SAO CAETANO,0,,Sábado
582,04/11/2013,8,ATLETICO,5,NAUTICO,0,,Sábado
582,04/11/2013,9,GOIAS,1,BOTAFOGO,0,,Domingo
582,04/11/2013,10,CRICIUMA,1,PONTE PRETA,1,,Domingo
582,04/11/2013,11,SAO PAULO,2,PORTUGUESA,1,,Sábado
582,04/11/2013,12,ATHLETICO,1,INTERNACIONAL,0,,Domingo
582,04/11/2013,13,VITORIA,1,CORINTHIANS,1,,Domingo
582,04/11/2013,14,GREMIO,0,BAHIA,0,,Domingo
583,11/11/2013,1,CRUZEIRO,3,GREMIO,0,,Domingo
583,11/11/2013,2,CORINTHIANS,1,FLUMINENSE,0,,Domingo
583,11/11/2013,3,VASCO DA GAMA,2,SANTOS,2,,Domingo
583,11/11/2013,4,PALMEIRAS,3,JOINVILLE,0,,Sábado
583,11/11/2013,5,CEARA,4,SPORT,1,,Sábado
583,11/11/2013,6,SAMPAIO CORREA,2,VILA NOVA,1,,Sábado
583,11/11/2013,7,ABC,1,ICASA,0,,Sábado
583,11/11/2013,8,FLAMENGO,1,GOIAS,1,,Sábado
583,11/11/2013,9,BAHIA,0,ATLETICO,0,,Sábado
583,11/11/2013,10,PORTUGUESA,0,CORITIBA,0,,Sábado
583,11/11/2013,11,PONTE PRETA,0,VITORIA,3,,Domingo
583,11/11/2013,12,NAUTICO,0,CRICIUMA,1,,Domingo
583,11/11/2013,13,ATHLETICO,3,SAO PAULO,0,,Domingo
583,11/11/2013,14,INTERNACIONAL,2,BOTAFOGO,1,,Domingo
584,18/11/2013,1,BRASIL,5,HONDURAS,0,,Sábado
584,18/11/2013,2,GREMIO,2,FLAMENGO,1,,Domingo
584,18/11/2013,3,CORINTHIANS,0,VASCO DA GAMA,0,,Domingo
584,18/11/2013,4,BOTAFOGO,4,ATHLETICO,0,,Sábado
584,18/11/2013,5,SAO CAETANO,3,JOINVILLE,2,,Sábado
584,18/11/2013,6,PALMEIRAS,3,BOA ESPORTE CLUBE,0,,Sábado
584,18/11/2013,7,SPORT,2,PARANA,0,,Sábado
584,18/11/2013,8,GOIAS,3,INTERNACIONAL,1,,Domingo
584,18/11/2013,9,CORITIBA,1,CRICIUMA,2,,Sábado
584,18/11/2013,10,CRUZEIRO,2,PONTE PRETA,2,,Domingo
584,18/11/2013,11,PORTUGUESA,2,ATLETICO,0,,Domingo
584,18/11/2013,12,NAUTICO,0,BAHIA,1,,Domingo
584,18/11/2013,13,VITORIA,2,SANTOS,0,,Domingo
584,18/11/2013,14,FLUMINENSE,2,SAO PAULO,1,,Domingo
585,25/11/2013,1,FLAMENGO,1,CORINTHIANS,0,,Domingo
585,25/11/2013,2,SANTOS,1,FLUMINENSE,0,,Domingo
585,25/11/2013,3,SAO PAULO,1,BOTAFOGO,1,,Domingo
585,25/11/2013,4,PALMEIRAS,4,CEARA,1,,Sábado
585,25/11/2013,5,SAO  CAETANO,2,AMERICA,2,,Sábado
585,25/11/2013,6,PAYSANDU,0,BRAGANTINO,1,,Sábado
585,25/11/2013,7,ABC,1,AVAI,0,,Sábado
585,25/11/2013,8,ATHLETICO,6,NAUTICO,1,,Domingo
585,25/11/2013,9,PONTE PRETA,1,GREMIO,1,,Domingo
585,25/11/2013,10,BAHIA,1,PORTUGUESA,0,,Domingo
585,25/11/2013,11,ATLETICO,4,GOIAS,1,,Sábado
585,25/11/2013,12,CRICIUMA,1,VITORIA,1,,Sábado
585,25/11/2013,13,INTERNACIONAL,0,CORITIBA,0,,Domingo
585,25/11/2013,14,VASCO DA GAMA,2,CRUZEIRO,1,,Sábado
586,02/12/2013,1,FLUMINENSE,2,ATLETICO,2,,Sábado
586,02/12/2013,2,GREMIO,1,GOIAS,0,,Domingo
586,02/12/2013,3,VITORIA,4,FLAMENGO,2,,Domingo
586,02/12/2013,4,SPORT,0,PAYSANDU,0,,Sábado
586,02/12/2013,5,CEARA,0,JOINVILLE,3,,Sábado
586,02/12/2013,6,BRAGANTINO,1,FIGUEIRENSE,1,,Sábado
586,02/12/2013,7,SANTA CRUZ,2,SAMPAIO CORREA,1,,Domingo
586,02/12/2013,8,CORITIBA,2,BOTAFOGO,1,,Domingo
586,02/12/2013,9,PONTE PRETA,0,PORTUGUESA,2,,Domingo
586,02/12/2013,10,SANTOS,2,ATHLETICO,1,,Domingo
586,02/12/2013,11,VASCO DA GAMA,2,NAUTICO,0,,Domingo
586,02/12/2013,12,CRICIUMA,1,SAO PAULO,0,,Domingo
586,02/12/2013,13,CRUZEIRO,1,BAHIA,2,,Domingo
586,02/12/2013,14,CORINTHIANS,0,INTERNACIONAL,0,,Sábado
587,09/12/2013,1,FLAMENGO,1,CRUZEIRO,1,,Sábado
587,09/12/2013,2,ATLETICO,2,VITORIA,2,,Domingo
587,09/12/2013,3,ATHLETICO,5,VASCO DA GAMA,1,,Domingo
587,09/12/2013,4,BOTAFOGO,3,CRICIUMA,0,,Domingo
587,09/12/2013,5,AGUIA,5,TIME NEGRA,2,,Sábado
587,09/12/2013,6,INDEPENDENTE,0,GAVIAO,2,,Sábado
587,09/12/2013,7,TUNA LUSO,1,CASTANHAL,1,,Sábado
587,09/12/2013,8,SAO RAIMUNDO,2,PARAUAPEBAS,1,,Sábado
587,09/12/2013,9,INTERNACIONAL,0,PONTE PRETA,0,,Domingo
587,09/12/2013,10,BAHIA,1,FLUMINENSE,2,,Domingo
587,09/12/2013,11,PORTUGUESA,0,GREMIO,0,,Domingo
587,09/12/2013,12,NAUTICO,1,CORINTHIANS,0,,Sábado
587,09/12/2013,13,GOIAS,0,SANTOS,3,,Domingo
587,09/12/2013,14,SAO PAULO,0,CORITIBA,1,,Domingo
588,06/01/2014,1,GOIAS,0,SANTA CRUZ,1,,Domingo
588,06/01/2014,2,CORITIBA,2,AMERICA,0,,Domingo
588,06/01/2014,3,INTER LIMEIRA,1,XV PIRACICABA,1,,Domingo
588,06/01/2014,4,PARANA,2,GUARANI,1,,Domingo
588,06/01/2014,5,FORTALEZA,0,CRB,6,,Domingo
588,06/01/2014,6,PALMEIRAS,1,FLUMINENSE,0,,Sábado
588,06/01/2014,7,AVAI,2,MOGI MIRIM,1,,Domingo
588,06/01/2014,8,BOTAFOGO,3,JI-PARANA,1,,Domingo
588,06/01/2014,9,FIGUEIRENSE,4,PAYSANDU,0,,Domingo
588,06/01/2014,10,VITORIA,2,JUVENTUS,0,,Domingo
588,06/01/2014,11,FLUMINENSE,4,CONFIANCA,0,,Sábado
588,06/01/2014,12,NAUTICO,0,PAULISTA,1,,Domingo
588,06/01/2014,13,AMERICA,2,VILA NOVA,2,,Domingo
588,06/01/2014,14,CORINTHIANS,1,REMO,1,,Domingo
589,13/01/2014,1,FERROVIARIO,0,FORTALEZA,4,,Domingo
589,13/01/2014,2,PAYSANDU,2,GAVIAO,1,,Domingo
589,13/01/2014,3,PARAGOMINAS,0,INDEPENDENTE,0,,Domingo
589,13/01/2014,4,HORIZONTE,3,ICASA,1,,Sábado
589,13/01/2014,5,SANTA CRUZ,0,SAO FRANCISCO,0,,Domingo
589,13/01/2014,6,AMERICA,0,VILLA NOVA,1,,Domingo
589,13/01/2014,7,JI-PARANA,2,RIO BRANCO,1,,Domingo
589,13/01/2014,8,MARILIA,0,INTERNACIONAL,2,,Sábado
589,13/01/2014,9,CRB,2,PONTE PRETA,2,,Sábado
589,13/01/2014,10,SAO BERNARDO,1,NAUTICO,1,,Sábado
589,13/01/2014,11,REMO,1,XV PIRACICABA,2,,Domingo
589,13/01/2014,12,ATIBAIA,0,AMERICA,3,,Sábado
589,13/01/2014,13,PORTUGUESA,2,BAHIA,1,,Sábado
589,13/01/2014,14,INTER LIMEIRA,0,CORINTHIANS,4,,Domingo
590,20/01/2014,1,PORTUGUESA,1,CORINTHIANS,2,,Domingo
590,20/01/2014,2,REMO,2,SANTA CRUZ,1,,Domingo
590,20/01/2014,3,MADUREIRA,3,FLUMINENSE,2,,Sábado
590,20/01/2014,4,GAMA,0,LUZIANIA,1,,Domingo
590,20/01/2014,5,ITAPIPOCA,1,FORTALEZA,3,,Domingo
590,20/01/2014,6,ANAPOLINA,0,GOIAS,1,,Sábado
590,20/01/2014,7,VASCO DA GAMA,1,BOAVISTA,1,,Sábado
590,20/01/2014,8,PONTE PRETA,1,ITUANO,0,,
590,20/01/2014,9,SERRA TALHADA,1,CENTRAL,1,,Domingo
590,20/01/2014,10,VERANOPOLIS,2,CAXIAS,2,,Domingo
590,20/01/2014,11,PARANA,2,CIANORTE,0,,Domingo
590,20/01/2014,12,SANTOS,1,XV PIRACICABA,0,,Sábado
590,20/01/2014,13,ALECRIM,1,PALMEIRA,1,,Domingo
590,20/01/2014,14,BRAGANTINO,2,SAO PAULO,0,,Domingo
591,28/01/2014,1,CORITIBA,2,PARANA,0,,Domingo
591,28/01/2014,2,GOIAS,0,VILA NOVA,0,,Domingo
591,28/01/2014,3,REMO,1,PAYSANDU,2,,Domingo
591,28/01/2014,4,JOINVILLE,1,CRICIUMA,1,,Domingo
591,28/01/2014,5,HORIZONTE,2,FORTALEZA,2,,Domingo
591,28/01/2014,6,FLAMENGO,2,DUQUE DE CAXIAS,2,,Sábado
591,28/01/2014,7,CABOFRIENSE,2,BOTAFOGO,1,,Domingo
591,28/01/2014,8,SAO PAULO,2,OESTE,1,,Domingo
591,28/01/2014,9,VASCO DA GAMA,6,FRIBURGUENSE,0,,Domingo
591,28/01/2014,10,ABC,2,ALECRIM,0,,Domingo
591,28/01/2014,11,SANTA MARIA,2,CEILANDIA,1,,Sábado
591,28/01/2014,12,CRB,2,TREZE,1,,Sábado
591,28/01/2014,13,ITUANO,0,SANTOS,1,,Domingo
591,28/01/2014,14,BOTAFOGO,1,NAUTICO,0,,
592,03/02/2014,1,VASCO DA GAMA,1,BOTAFOGO,0,,Domingo
592,03/02/2014,2,PONTE PRETA,2,CORINTHIANS,1,,Domingo
592,03/02/2014,3,PARAGOMINAS,1,REMO,0,,Domingo
592,03/02/2014,4,SERGIPE,1,AMERICA,1,,Sábado
592,03/02/2014,5,CORITIBA,1,CIANORTE,1,,Sábado
592,03/02/2014,6,FLAMENGO,5,MACAE,2,,Domingo
592,03/02/2014,7,NAUTICO,0,SPORT,3,,Domingo
592,03/02/2014,8,SANTOS,5,BOTAFOGO,1,,Sábado
592,03/02/2014,9,SANTA CRUZ,2,BAHIA,1,,Domingo
592,03/02/2014,10,FIGUEIRENSE,3,METROPOLITANO,2,,Domingo
592,03/02/2014,11,JUVENTUDE,1,GREMIO,1,,Domingo
592,03/02/2014,12,BANGU,0,FLUMINENSE,1,,Sábado
592,03/02/2014,13,CEARA,2,TREZE,0,,Domingo
592,03/02/2014,14,PALMEIRAS,2,SAO PAULO,0,,Domingo
593,10/02/2014,1,FLAMENGO,0,FLUMINENSE,3,,Sábado
593,10/02/2014,2,AVAI,0,CRICIUMA,0,,Domingo
593,10/02/2014,3,PONTE PRETA,2,SAO PAULO,1,,Domingo
593,10/02/2014,4,CRUZEIRO,2,AMERICA,0,,Domingo
593,10/02/2014,5,ATHLETICO,3,CORITIBA,0,,Domingo
593,10/02/2014,6,BOTAFOGO,0,FRIBURGUENSE,1,,Sábado
593,10/02/2014,7,TUPI,2,ATLETICO,0,,Sábado
593,10/02/2014,8,ITAPIPOCA,0,GUARANI,1,,Domingo
593,10/02/2014,9,SAO MATEUS,2,LINHARES,0,,Sábado
593,10/02/2014,10,BRAGANTINO,1,BOTAFOGO,1,,Sábado
593,10/02/2014,11,MOGI MIRIM,1,CORINTHIANS,1,,Domingo
593,10/02/2014,12,BANGU,0,MACAE,2,,Domingo
593,10/02/2014,13,ANAPOLINA,3,CRAC,0,,Domingo
593,10/02/2014,14,GREMIO,1,INTERNACIONAL,1,,Domingo
594,17/02/2014,1,VASCO DA GAMA,1,FLAMENGO,2,,Domingo
594,17/02/2014,2,CORINTHIANS,1,PALMEIRAS,1,,Domingo
594,17/02/2014,3,FIGUEIRENSE,1,AVAI,2,,Domingo
594,17/02/2014,4,BRASILIENSE,0,GAMA,0,,Sábado
594,17/02/2014,5,VILA NOVA,1,GOIAS,3,,Sábado
594,17/02/2014,6,CRICIUMA,2,CHAPECOENSE,1,,Domingo
594,17/02/2014,7,DUQUE DE CAXIAS,1,BOTAFOGO,2,,Domingo
594,17/02/2014,8,CIANORTE,2,ATHLETICO,1,,Domingo
594,17/02/2014,9,FORTALEZA,7,ITAPIPOCA,0,,Domingo
594,17/02/2014,10,FLUMINENSE,4,BOAVISTA,1,,Sábado
594,17/02/2014,11,INTERNACIONAL,4,CAXIAS,0,,Sábado
594,17/02/2014,12,SAO PAULO,0,PORTUGUESA,0,,Sábado
594,17/02/2014,13,ITUANO,2,BRAGANTINO,0,,Domingo
594,17/02/2014,14,ATLETICO,0,CRUZEIRO,0,,Domingo
595,24/02/2014,1,FLUMINENSE,0,BOTAFOGO,3,,Domingo
595,24/02/2014,2,VITORIA,1,BAHIA,1,,Domingo
595,24/02/2014,3,VOLTA REDONDA,1,BANGU,2,,Domingo
595,24/02/2014,4,AMERICA,3,ABC,2,,Domingo
595,24/02/2014,5,REMO,1,PAYSANDU,1,,Domingo
595,24/02/2014,6,AVAI,1,CHAPECOENSE,2,,Domingo
595,24/02/2014,7,VILA NOVA,0,ATLETICO,2,,Sábado
595,24/02/2014,8,VASCO DA GAMA,1,CABOFRIENSE,2,,Domingo
595,24/02/2014,9,JUVENTUS,1,CRICIUMA,1,,Domingo
595,24/02/2014,10,BOTAFOGO,3,PALMEIRAS,1,,Domingo
595,24/02/2014,11,BOA ESPORTE CLUBE,1,CRUZEIRO,3,,Sábado
595,24/02/2014,12,VERANOPOLIS,1,INTERNACIONAL,0,,Domingo
595,24/02/2014,13,ATLETICO,3,AMERICA,2,,Domingo
595,24/02/2014,14,SAO PAULO,0,SANTOS,0,,Domingo
596,06/03/2014,1,VILLA NOVA,1,ATLETICO,4,,Sábado
596,06/03/2014,2,CEILANDIA,0,BRASILIENSE,0,,Sábado
596,06/03/2014,3,ALECRIM,1,AMERICA,1,,Domingo
596,06/03/2014,4,UNIAO BARBARENSE,0,GUARANI,2,,Sábado
596,06/03/2014,5,LONDRINA,0,PARANA,0,,Sábado
596,06/03/2014,6,GREMIO BARUERI,0,SAO CAETANO,2,,Sábado
596,06/03/2014,7,BOTAFOGO,0,MACAE,2,,Sábado
596,06/03/2014,8,INTERPORTO,1,TOCANTINOPOLIS,0,,Sábado
596,06/03/2014,9,FLAMENGO,2,NOVA IGUACU,1,,Sábado
596,06/03/2014,10,CAPIVARIANO,1,MIRASSOL,3,,Sábado
596,06/03/2014,11,ARAGUAINA,0,GURUPI,3,,Sábado
596,06/03/2014,12,RIO BRANCO,1,SAO BENTO,1,,Sábado
596,06/03/2014,13,PONTE PRETA,2,OESTE,1,,Sábado
596,06/03/2014,14,SAO CARLOS,2,AMERICA,2,,Sábado
597,10/03/2014,1,BOTAFOGO,0,FLAMENGO,2,,Domingo
597,10/03/2014,2,FORTALEZA,1,CEARA,1,,Domingo
597,10/03/2014,3,GOIAS,1,ATLETICO,1,,Domingo
597,10/03/2014,4,PARANA,4,ATHLETICO,0,,Domingo
597,10/03/2014,5,VERANOPOLIS,1,SAO JOSE,1,,Domingo
597,10/03/2014,6,CRUZEIRO,2,TUPI,1,,Sábado
597,10/03/2014,7,SANTA CRUZ,1,ABC,1,,Domingo
597,10/03/2014,8,LONDRINA,2,CORITIBA,0,,Domingo
597,10/03/2014,9,DUQUE DE CAXIAS,2,FLUMINENSE,2,,Domingo
597,10/03/2014,10,BOAVISTA,1,VOLTA REDONDA,0,,Domingo
597,10/03/2014,11,AMERICA,1,VILLA NOVA,1,,Domingo
597,10/03/2014,12,GUARANI,0,ATLETICO,1,,Domingo
597,10/03/2014,13,PAULISTA,1,PALMEIRAS,3,,Domingo
597,10/03/2014,14,CORINTHIANS,2,SAO PAULO,3,,Domingo
598,17/03/2014,1,FLUMINENSE,1,VASCO DA GAMA,1,,Domingo
598,17/03/2014,2,MOGI MIRIM,1,PAULISTA,0,,
598,17/03/2014,3,ATLETICO,3,BOA ESPORTE CLUBE,0,,Domingo
598,17/03/2014,4,SALGUEIRO,2,SPORT,1,,Domingo
598,17/03/2014,5,CAXIAS,2,NOVO HAMBURGO,1,,Domingo
598,17/03/2014,6,SAO FRANCISCO,3,GAVIAO,1,,Sábado
598,17/03/2014,7,VITORIA CONQUISTA,2,BAHIA,3,,Domingo
598,17/03/2014,8,SAO PAULO,0,ITUANO,1,,Domingo
598,17/03/2014,9,FLAMENGO,2,BANGU,2,,Domingo
598,17/03/2014,10,BRAGANTINO,2,SAO BERNARDO,1,,Sábado
598,17/03/2014,11,ATLETICO,2,CRAC,0,,Domingo
598,17/03/2014,12,CEARA,5,HORIZONTE,1,,Domingo
598,17/03/2014,13,BOAVISTA,2,BOTAFOGO,1,,Sábado
598,17/03/2014,14,PALMEIRAS,3,PONTE PRETA,2,,Sábado
599,24/03/2014,1,SANTOS,2,PALMEIRAS,1,,Domingo
599,24/03/2014,2,CENTRAL,1,SALGUEIRO,0,,Domingo
599,24/03/2014,3,MOTO CLUBE,1,SAMPAIO CORREA,0,,Domingo
599,24/03/2014,4,BOTAFOGO,0,SAO PAULO,2,,Domingo
599,24/03/2014,5,ALECRIM,2,ABC,0,,Domingo
599,24/03/2014,6,FLAMENGO,5,CABOFRIENSE,3,,Domingo
599,24/03/2014,7,SAO BERNARDO,5,OESTE,2,,Domingo
599,24/03/2014,8,FORTALEZA,3,GUARANY,1,,Domingo
599,24/03/2014,9,VASCO DA GAMA,4,DUQUE DE CAXIAS,0,,Domingo
599,24/03/2014,10,BOTAFOGO,1,NOVA IGUACU,1,,Sábado
599,24/03/2014,11,NAUTICO,3,SANTA CRUZ,5,,Domingo
599,24/03/2014,12,FLUMINENSE,3,VOLTA REDONDA,1,,Domingo
599,24/03/2014,13,PARANA,0,ATHLETICO,2,,Domingo
599,24/03/2014,14,BAHIA,2,VITORIA,0,,Domingo
600,31/03/2014,1,FLUMINENSE,0,VASCO DA GAMA,1,,Domingo
600,31/03/2014,2,PAYSANDU,0,REMO,0,,Domingo
600,31/03/2014,3,ATLETICO,1,AMERICA,1,,Domingo
600,31/03/2014,4,CEARA,3,FORTALEZA,1,,Domingo
600,31/03/2014,5,SPORT,0,NAUTICO,1,,Domingo
600,31/03/2014,6,FLAMENGO,3,CABOFRIENSE,1,,Sábado
600,31/03/2014,7,HORIZONTE,1,GUARANY,1,,Domingo
600,31/03/2014,8,PARAGOMINAS,1,GAVIAO,0,,Sábado
600,31/03/2014,9,CONFIANCA,2,ITABAIANA,0,,Sábado
600,31/03/2014,10,METROPOLITANO,0,JOINVILLE,0,,Sábado
600,31/03/2014,11,CRUZEIRO,2,BOA ESPORTE CLUBE,1,,Domingo
600,31/03/2014,12,PORTO,0,SALGUEIRO,1,,Domingo
600,31/03/2014,13,CENTRAL,1,SANTA CRUZ,1,,Domingo
600,31/03/2014,14,CRICIUMA,2,FIGUEIRENSE,3,,Domingo
601,07/04/2014,1,VASCO DA GAMA,1,FLAMENGO,1,,Domingo
601,07/04/2014,2,ABC,0,AMERICA,1,,Domingo
601,07/04/2014,3,GAVIAO,1,REMO,2,,Domingo
601,07/04/2014,4,TREZE,1,CAMPINENSE,1,,Domingo
601,07/04/2014,5,CSA,0,ASA,3,,Domingo
601,07/04/2014,6,PAYSANDU,3,INDEPENDENTE,1,,Sábado
601,07/04/2014,7,ATLETICO,0,CRUZEIRO,0,,Domingo
601,07/04/2014,8,LINHARES,3,VITORIA,2,,Sábado
601,07/04/2014,9,SANTA CRUZ,0,CAMETA,0,,Sábado
601,07/04/2014,10,SAO FRANCISCO,2,PARAGOMINAS,1,,Domingo
601,07/04/2014,11,ICASA,3,FORTALEZA,1,,Domingo
601,07/04/2014,12,GUARANY,2,CEARA,3,,Domingo
601,07/04/2014,13,JOINVILLE,2,FIGUEIRENSE,1,,Domingo
601,07/04/2014,14,ITUANO,1,SANTOS,0,,Domingo
602,14/04/2014,1,FLAMENGO,1,VASCO DA GAMA,1,,Domingo
602,14/04/2014,2,GOIAS,0,ATLETICO,1,,Domingo
602,14/04/2014,3,FIGUEIRENSE,2,JOINVILLE,1,,Domingo
602,14/04/2014,4,CRUZEIRO,0,ATLETICO,0,,Domingo
602,14/04/2014,5,SPORT,1,SANTA CRUZ,0,,Domingo
602,14/04/2014,6,SAO FRANCISCO,1,PAYSANDU,1,,Domingo
602,14/04/2014,7,CRB,1,CSA,0,,Sábado
602,14/04/2014,8,SANTOS,1,ITUANO,0,,Domingo
602,14/04/2014,9,FORTALEZA,3,ICASA,1,,Sábado
602,14/04/2014,10,CEARA,5,GUARANY,2,,Domingo
602,14/04/2014,11,CAMETA,0,INDEPENDENTE,2,,Domingo
602,14/04/2014,12,CAMPINENSE,2,TREZE,1,,Domingo
602,14/04/2014,13,VITORIA,2,BAHIA,2,,Domingo
602,14/04/2014,14,INTERNACIONAL,4,GREMIO,1,,Domingo
603,22/04/2014,1,ATLETICO,0,CORINTHIANS,0,,Domingo
603,22/04/2014,2,SAO PAULO,3,BOTAFOGO,0,,Domingo
603,22/04/2014,3,FLAMENGO,0,GOIAS,0,,Domingo
603,22/04/2014,4,VASCO DA GAMA,1,AMERICA,1,,Sábado
603,22/04/2014,5,SANTA CRUZ,1,ABC,1,,Sábado
603,22/04/2014,6,CEARA,1,OESTE,0,,Sábado
603,22/04/2014,7,AMERICA,3,AVAI,1,,Sábado
603,22/04/2014,8,BRAGANTINO,2,NAUTICO,2,,Sábado
603,22/04/2014,9,INTERNACIONAL,1,VITORIA,0,,Sábado
603,22/04/2014,10,FLUMINENSE,3,FIGUEIRENSE,0,,Sábado
603,22/04/2014,11,ATHLETICO,1,GREMIO,0,,Domingo
603,22/04/2014,12,CRICIUMA,1,PALMEIRAS,2,,Domingo
603,22/04/2014,13,SANTOS,1,SPORT,1,,Domingo
603,22/04/2014,14,BAHIA,1,CRUZEIRO,2,,Domingo
604,28/04/2014,1,CORINTHIANS,2,FLAMENGO,0,,Domingo
604,28/04/2014,2,CRUZEIRO,1,SAO PAULO,1,,Domingo
604,28/04/2014,3,BOTAFOGO,2,INTERNACIONAL,2,,Domingo
604,28/04/2014,4,ATLETICO,2,PONTE PRETA,2,,Sábado
604,28/04/2014,5,BOTAFOGO,3,TREZE,2,,Sábado
604,28/04/2014,6,NAUTICO,2,VILA NOVA,0,,Sábado
604,28/04/2014,7,AMERICA,3,CEARA,0,,Sábado
604,28/04/2014,8,PALMEIRAS,0,FLUMINENSE,1,,Sábado
604,28/04/2014,9,CORITIBA,0,SANTOS,0,,Sábado
604,28/04/2014,10,PORTUGUESA,1,SANTA CRUZ,1,,Sábado
604,28/04/2014,11,GOIAS,1,CRICIUMA,0,,Domingo
604,28/04/2014,12,VITORIA,2,ATHLETICO,2,,Domingo
604,28/04/2014,13,FIGUEIRENSE,0,BAHIA,2,,Domingo
604,28/04/2014,14,GREMIO,2,ATLETICO,1,,Domingo
605,05/05/2014,1,FLAMENGO,4,PALMEIRAS,2,,Domingo
605,05/05/2014,2,SAO PAULO,2,CORITIBA,2,,Sábado
605,05/05/2014,3,BAHIA,1,BOTAFOGO,0,,Domingo
605,05/05/2014,4,AMERICA,0,ABC,2,,Sábado
605,05/05/2014,5,CRB,0,PAYSANDU,0,,Sábado
605,05/05/2014,6,VASCO DA GAMA,3,ATLETICO,0,,Sábado
605,05/05/2014,7,CEARA,2,NAUTICO,2,,Sábado
